PERIOD,STATE_ID,STATE,MIN_C,MEAN_C,MAX_C,PRECIPITATION_MM,MIN_F,MEAN_F,MAX_F,PRECIPITATION_IN
2024-08-01,12,Guerrero,20.2,26.2,32.3,226.8,68.36,79.16,90.14,8.929116
2024-08-01,13,Hidalgo,15.1,21.3,27.4,68.0,59.18,70.34,81.32,2.67716
2024-08-01,14,Jalisco,17.5,23.6,29.7,239.4,63.5,74.48,85.46000000000001,9.425178
2024-08-01,15,Estado de México,10.6,16.7,22.7,258.8,51.08,62.059999999999995,72.86,10.188956000000001
2024-08-01,16,Michoacán,15.0,21.7,28.4,229.2,59.0,71.06,83.12,9.023604
2024-08-01,17,Morelos,17.3,23.0,28.7,415.4,63.14,73.4,83.66,16.354298
2024-08-01,18,Nayarit,23.5,28.1,32.8,266.6,74.3,82.58,91.03999999999999,10.496042000000001
2024-08-01,19,Nuevo León,21.7,28.3,34.9,31.4,71.06,82.94,94.82,1.236218
2024-08-01,20,Oaxaca,18.9,25.2,31.5,199.2,66.02,77.36,88.7,7.842504
2024-08-01,21,Puebla,13.4,19.9,26.3,179.2,56.120000000000005,67.82,79.34,7.055104
2024-08-01,22,Querétaro,16.0,22.2,28.4,55.7,60.8,71.96,83.12,2.192909
2024-08-01,23,Quintana Roo,25.1,29.6,34.0,132.0,77.18,85.28,93.2,5.19684
2024-08-01,24,San Luis Potosí,19.7,26.3,32.8,43.8,67.46,79.34,91.03999999999999,1.7244059999999999
2024-08-01,25,Sinaloa,24.8,30.7,36.7,209.9,76.64,87.26,98.06,8.263763
2024-08-01,26,Sonora,24.5,31.5,38.5,94.9,76.1,88.7,101.3,3.7362130000000002
2024-08-01,27,Tabasco,24.2,29.2,34.2,219.5,75.56,84.56,93.56,8.641715000000001
2024-08-01,28,Tamaulipas,24.3,30.1,35.9,46.8,75.74000000000001,86.18,96.61999999999999,1.842516
2024-08-01,29,Tlaxcala,9.9,16.9,23.9,116.7,49.82,62.42,75.02,4.594479000000001
2024-08-01,30,Veracruz,20.4,25.2,30.1,210.7,68.72,77.36,86.18,8.295259
2024-08-01,31,Yucatán,23.8,29.4,34.9,190.8,74.84,84.91999999999999,94.82,7.511796000000001
2024-08-01,32,Zacatecas,14.3,21.5,28.6,63.7,57.74,70.7,83.48,2.5078690000000003
2024-09-01,0,Mexico,19.4,25.7,31.9,145.9,66.92,78.25999999999999,89.41999999999999,5.744083000000001
2024-09-01,1,Aguascalientes,14.3,20.1,25.9,136.1,57.74,68.18,78.62,5.358257
2024-09-01,2,Baja California,17.8,25.1,32.5,0.0,64.04,77.18,90.5,0.0
2024-09-01,3,Baja California Sur,22.7,28.1,33.6,30.0,72.86,82.58,92.48,1.1811
2024-09-01,4,Campeche,24.6,29.7,34.7,171.8,76.28,85.46000000000001,94.46000000000001,6.763766
2024-09-01,5,Coahuila,20.7,26.3,31.9,82.8,69.25999999999999,79.34,89.41999999999999,3.259836
2024-09-01,6,Colima,24.0,28.5,33.0,555.7,75.2,83.3,91.4,21.877909000000002
2024-09-01,7,Chiapas,21.5,26.5,31.5,331.3,70.7,79.7,88.7,13.043281
2024-09-01,8,Chihuahua,15.8,23.6,31.4,37.0,60.440000000000005,74.48,88.52,1.45669
2024-09-01,9,Ciudad de México,14.3,19.3,24.3,159.6,57.74,66.74000000000001,75.74000000000001,6.2834520000000005
2024-09-01,10,Durango,15.1,22.1,29.1,79.1,59.18,71.78,84.38000000000001,3.114167
2024-09-01,11,Guanajuato,15.0,20.7,26.3,115.4,59.0,69.25999999999999,79.34,4.543298
2024-09-01,12,Guerrero,20.8,26.3,31.7,561.2,69.44,79.34,89.06,22.094444000000003
2024-09-01,13,Hidalgo,16.2,21.5,26.8,102.1,61.16,70.7,80.24000000000001,4.019677
2024-09-01,14,Jalisco,18.0,23.9,29.8,224.1,64.4,75.02,85.64,8.822817
2024-09-01,15,Estado de México,11.4,16.8,22.3,232.8,52.52,62.24,72.14,9.165336000000002
2024-09-01,16,Michoacán,15.3,21.6,28.0,310.8,59.540000000000006,70.88,82.4,12.236196000000001
2024-09-01,17,Morelos,17.7,22.8,27.9,497.2,63.86,73.04,82.22,19.574764000000002
2024-09-01,18,Nayarit,23.8,28.5,33.3,186.7,74.84,83.3,91.94,7.350379
2024-09-01,19,Nuevo León,21.2,26.4,31.6,120.8,70.16,79.52,88.88000000000001,4.755896
2024-09-01,20,Oaxaca,19.2,24.7,30.3,356.9,66.56,76.46,86.53999999999999,14.051153
2024-09-01,21,Puebla,14.2,19.6,25.0,239.2,57.56,67.28,77.0,9.417304
2024-09-01,22,Querétaro,16.7,22.2,27.7,88.3,62.059999999999995,71.96,81.86,3.476371
2024-09-01,23,Quintana Roo,25.4,29.7,34.0,185.4,77.72,85.46000000000001,93.2,7.2991980000000005
2024-09-01,24,San Luis Potosí,19.8,25.7,31.6,91.2,67.64,78.25999999999999,88.88000000000001,3.5905440000000004
2024-09-01,25,Sinaloa,24.1,30.7,37.3,117.3,75.38,87.26,99.14,4.618101
2024-09-01,26,Sonora,21.6,30.2,38.8,11.8,70.88,86.36,101.84,0.46456600000000003
2024-09-01,27,Tabasco,24.7,29.6,34.5,271.6,76.46,85.28,94.1,10.692892000000002
2024-09-01,28,Tamaulipas,23.7,28.7,33.7,148.3,74.66,83.66,92.66,5.838571000000001
2024-09-01,29,Tlaxcala,10.8,16.6,22.4,144.2,51.44,61.88,72.32,5.677154
2024-09-01,30,Veracruz,21.2,25.9,30.5,229.4,70.16,78.62,86.9,9.031478
2024-09-01,31,Yucatán,24.2,29.3,34.4,230.3,75.56,84.74,93.91999999999999,9.066911000000001
2024-09-01,32,Zacatecas,14.3,20.5,26.8,77.9,57.74,68.9,80.24000000000001,3.0669230000000005
2024-10-01,0,Mexico,16.3,23.5,30.6,71.9,61.34,74.3,87.08000000000001,2.830703
2024-10-01,1,Aguascalientes,9.7,17.7,25.7,11.8,49.46,63.86,78.25999999999999,0.46456600000000003
2024-10-01,2,Baja California,14.0,22.0,30.1,0.0,57.2,71.6,86.18,0.0
2024-10-01,3,Baja California Sur,21.4,27.5,33.7,0.1,70.52,81.5,92.66,0.003937
2024-10-01,4,Campeche,23.0,27.5,32.0,200.3,73.4,81.5,89.6,7.885811000000001
2024-10-01,5,Coahuila,17.0,24.0,30.9,3.0,62.6,75.2,87.61999999999999,0.11811
2024-10-01,6,Colima,22.9,28.3,33.8,91.5,73.22,82.94,92.84,3.602355
2024-10-01,7,Chiapas,20.8,25.3,29.7,231.7,69.44,77.54,85.46000000000001,9.122029
2024-10-01,8,Chihuahua,11.8,21.0,30.1,2.1,53.24,69.8,86.18,0.08267700000000001
2024-10-01,9,Ciudad de México,11.4,16.9,22.4,45.5,52.52,62.42,72.32,1.7913350000000001
2024-10-01,10,Durango,10.5,19.7,28.8,4.9,50.9,67.46,83.84,0.19291300000000003
2024-10-01,11,Guanajuato,11.1,18.4,25.7,6.7,51.98,65.12,78.25999999999999,0.26377900000000004
2024-10-01,12,Guerrero,19.3,25.4,31.5,99.1,66.74000000000001,77.72,88.7,3.901567
2024-10-01,13,Hidalgo,12.3,18.3,24.4,40.3,54.14,64.94,75.92,1.586611
2024-10-01,14,Jalisco,14.5,22.0,29.5,45.6,58.1,71.6,85.1,1.7952720000000002
2024-10-01,15,Estado de México,7.8,14.5,21.2,54.6,46.04,58.1,70.16,2.1496020000000002
2024-10-01,16,Michoacán,12.2,20.0,27.8,34.5,53.96,68.0,82.04,1.358265
2024-10-01,17,Morelos,15.2,21.3,27.5,119.1,59.36,70.34,81.5,4.688967
2024-10-01,18,Nayarit,22.7,28.3,33.9,51.9,72.86,82.94,93.02,2.043303
2024-10-01,19,Nuevo León,16.0,22.9,29.7,39.8,60.8,73.22,85.46000000000001,1.566926
2024-10-01,20,Oaxaca,17.4,23.2,29.1,219.5,63.32,73.75999999999999,84.38000000000001,8.641715000000001
2024-10-01,21,Puebla,11.6,17.6,23.7,127.7,52.879999999999995,63.68,74.66,5.0275490000000005
2024-10-01,22,Querétaro,12.4,18.9,25.4,11.9,54.32,66.02,77.72,0.46850300000000006
2024-10-01,23,Quintana Roo,23.7,27.9,32.1,339.8,74.66,82.22,89.78,13.377926
2024-10-01,24,San Luis Potosí,16.1,23.0,29.9,24.6,60.980000000000004,73.4,85.82,0.9685020000000001
2024-10-01,25,Sinaloa,22.7,30.3,38.0,18.3,72.86,86.53999999999999,100.4,0.7204710000000001
2024-10-01,26,Sonora,17.9,27.4,36.8,1.9,64.22,81.32,98.24,0.074803
2024-10-01,27,Tabasco,23.1,27.0,31.0,379.7,73.58,80.6,87.8,14.948789
2024-10-01,28,Tamaulipas,19.7,25.7,31.8,62.4,67.46,78.25999999999999,89.24,2.456688
2024-10-01,29,Tlaxcala,7.6,14.5,21.4,72.7,45.68,58.1,70.52,2.8621990000000004
2024-10-01,30,Veracruz,18.8,23.3,27.8,330.4,65.84,73.94,82.04,13.007848
2024-10-01,31,Yucatán,22.4,27.0,31.6,250.7,72.32,80.6,88.88000000000001,9.870059
2024-10-01,32,Zacatecas,9.5,17.9,26.4,10.5,49.1,64.22,79.52,0.413385
2024-11-01,0,Mexico,12.4,20.3,28.2,17.5,54.32,68.54,82.75999999999999,0.688975
2024-11-01,1,Aguascalientes,8.1,17.6,27.2,0.0,46.58,63.68,80.96,0.0
2024-11-01,2,Baja California,7.5,14.9,22.4,1.7,45.5,58.82,72.32,0.066929
2024-11-01,3,Baja California Sur,14.9,21.3,27.7,0.3,58.82,70.34,81.86,0.011811
2024-11-01,4,Campeche,21.3,26.5,31.6,72.4,70.34,79.7,88.88000000000001,2.8503880000000006
2024-11-01,5,Coahuila,13.2,20.5,27.8,4.9,55.76,68.9,82.04,0.19291300000000003
2024-11-01,6,Colima,22.0,27.5,33.0,2.9,71.6,81.5,91.4,0.114173
2024-11-01,7,Chiapas,19.3,24.6,29.9,91.4,66.74000000000001,76.28,85.82,3.5984180000000006
2024-11-01,8,Chihuahua,5.1,14.7,24.2,3.5,41.18,58.459999999999994,75.56,0.137795
2024-11-01,9,Ciudad de México,9.8,17.4,25.0,14.6,49.64,63.32,77.0,0.574802
2024-11-01,10,Durango,6.7,17.4,28.0,0.7,44.06,63.32,82.4,0.027559
2024-11-01,11,Guanajuato,9.7,18.7,27.6,1.2,49.46,65.66,81.68,0.047244
2024-11-01,12,Guerrero,18.7,25.5,32.3,7.9,65.66,77.9,90.14,0.31102300000000005
2024-11-01,13,Hidalgo,10.5,18.5,26.5,20.8,50.9,65.3,79.7,0.8188960000000001
2024-11-01,14,Jalisco,13.0,21.3,29.6,5.7,55.4,70.34,85.28,0.22440900000000003
2024-11-01,15,Estado de México,5.2,13.9,22.6,13.1,41.36,57.02,72.68,0.5157470000000001
2024-11-01,16,Michoacán,10.7,19.7,28.6,8.8,51.26,67.46,83.48,0.34645600000000004
2024-11-01,17,Morelos,13.1,20.8,28.5,10.1,55.58,69.44,83.3,0.397637
2024-11-01,18,Nayarit,18.7,25.4,32.1,6.6,65.66,77.72,89.78,0.259842
2024-11-01,19,Nuevo León,15.0,21.7,28.4,3.0,59.0,71.06,83.12,0.11811
2024-11-01,20,Oaxaca,15.3,22.7,30.1,26.0,59.540000000000006,72.86,86.18,1.02362
2024-11-01,21,Puebla,9.2,17.4,25.6,27.7,48.56,63.32,78.08,1.090549
2024-11-01,22,Querétaro,11.2,19.6,28.0,3.1,52.16,67.28,82.4,0.12204700000000002
2024-11-01,23,Quintana Roo,22.1,26.7,31.3,129.3,71.78,80.06,88.34,5.090541000000001
2024-11-01,24,San Luis Potosí,15.3,22.9,30.4,4.0,59.540000000000006,73.22,86.72,0.15748
2024-11-01,25,Sinaloa,14.7,23.9,33.2,1.5,58.459999999999994,75.02,91.76,0.059055
2024-11-01,26,Sonora,7.8,18.0,28.2,2.5,46.04,64.4,82.75999999999999,0.09842500000000001
2024-11-01,27,Tabasco,22.0,26.6,31.1,94.2,71.6,79.88,87.98,3.708654
2024-11-01,28,Tamaulipas,18.6,24.4,30.2,7.6,65.48,75.92,86.36,0.299212
2024-11-01,29,Tlaxcala,4.8,14.0,23.2,14.6,40.64,57.2,73.75999999999999,0.574802
2024-11-01,30,Veracruz,16.8,22.3,27.8,48.8,62.24,72.14,82.04,1.921256
2024-11-01,31,Yucatán,20.8,25.8,30.9,67.0,69.44,78.44,87.61999999999999,2.6377900000000003
2024-11-01,32,Zacatecas,7.9,17.8,27.7,0.2,46.22,64.04,81.86,0.007874
2024-12-01,0,Mexico,9.9,18.0,26.0,13.4,49.82,64.4,78.8,0.5275580000000001
2024-12-01,1,Aguascalientes,5.4,14.7,24.0,1.7,41.72,58.459999999999994,75.2,0.066929
2024-12-01,2,Baja California,6.4,14.0,21.7,0.1,43.519999999999996,57.2,71.06,0.003937
2024-12-01,3,Baja California Sur,12.9,19.6,26.3,0.0,55.22,67.28,79.34,0.0
2024-12-01,4,Campeche,19.0,24.3,29.7,24.0,66.2,75.74000000000001,85.46000000000001,0.94488
2024-12-01,5,Coahuila,9.7,16.8,23.9,4.2,49.46,62.24,75.02,0.16535400000000003
2024-12-01,6,Colima,20.0,26.5,32.9,1.5,68.0,79.7,91.22,0.059055
2024-12-01,7,Chiapas,17.2,22.8,28.5,46.0,62.959999999999994,73.04,83.3,1.81102
2024-12-01,8,Chihuahua,2.6,12.1,21.7,0.1,36.68,53.78,71.06,0.003937
2024-12-01,9,Ciudad de México,8.2,15.5,22.8,3.0,46.76,59.9,73.04,0.11811
2024-12-01,10,Durango,3.8,14.3,24.8,5.8,38.839999999999996,57.74,76.64,0.228346
2024-12-01,11,Guanajuato,7.3,16.0,24.8,3.7,45.14,60.8,76.64,0.14566900000000002
2024-12-01,12,Guerrero,16.3,23.8,31.4,2.2,61.34,74.84,88.52,0.08661400000000001
2024-12-01,13,Hidalgo,8.0,15.7,23.5,24.2,46.4,60.26,74.3,0.952754
2024-12-01,14,Jalisco,10.7,19.3,27.9,1.8,51.26,66.74000000000001,82.22,0.07086600000000001
2024-12-01,15,Estado de México,4.7,13.1,21.5,3.2,40.46,55.58,70.7,0.125984
2024-12-01,16,Michoacán,8.3,17.7,27.2,5.6,46.94,63.86,80.96,0.220472
2024-12-01,17,Morelos,10.6,19.2,27.8,0.2,51.08,66.56,82.04,0.007874
2024-12-01,18,Nayarit,15.2,22.9,30.7,1.3,59.36,73.22,87.26,0.051181000000000004
2024-12-01,19,Nuevo León,11.4,18.2,25.0,22.4,52.52,64.75999999999999,77.0,0.881888
2024-12-01,20,Oaxaca,13.4,20.7,28.1,9.0,56.120000000000005,69.25999999999999,82.58,0.35433000000000003
2024-12-01,21,Puebla,7.4,15.5,23.7,19.7,45.32,59.9,74.66,0.775589
2024-12-01,22,Querétaro,9.2,16.7,24.2,9.2,48.56,62.059999999999995,75.56,0.36220399999999997
2024-12-01,23,Quintana Roo,19.9,24.6,29.3,86.2,67.82,76.28,84.74,3.3936940000000004
2024-12-01,24,San Luis Potosí,12.8,19.8,26.8,24.7,55.04,67.64,80.24000000000001,0.972439
2024-12-01,25,Sinaloa,11.7,21.7,31.6,1.0,53.06,71.06,88.88000000000001,0.03937
2024-12-01,26,Sonora,5.7,16.7,27.6,0.1,42.260000000000005,62.059999999999995,81.68,0.003937
2024-12-01,27,Tabasco,19.8,24.3,28.8,92.8,67.64,75.74000000000001,83.84,3.653536
2024-12-01,28,Tamaulipas,15.3,21.1,27.0,29.3,59.540000000000006,69.98,80.6,1.1535410000000001
2024-12-01,29,Tlaxcala,3.2,12.7,22.1,10.5,37.76,54.86,71.78,0.413385
2024-12-01,30,Veracruz,15.0,20.3,25.5,55.8,59.0,68.54,77.9,2.196846
2024-12-01,31,Yucatán,18.0,23.4,28.8,30.0,64.4,74.12,83.84,1.1811
2024-12-01,32,Zacatecas,5.2,15.1,24.9,7.7,41.36,59.18,76.82,0.303149
2025-01-01,0,Mexico,8.2,15.9,23.7,19.5,46.76,60.62,74.66,0.767715
2025-01-01,1,Aguascalientes,5.4,14.0,22.6,9.5,41.72,57.2,72.68,0.37401500000000004
2025-01-01,2,Baja California,5.0,12.1,19.3,3.8,41.0,53.78,66.74000000000001,0.149606
2025-01-01,3,Baja California Sur,10.3,17.0,23.7,1.2,50.54,62.6,74.66,0.047244
2025-01-01,4,Campeche,19.3,24.6,29.9,37.9,66.74000000000001,76.28,85.82,1.492123
2025-01-01,5,Coahuila,5.2,11.9,18.7,3.4,41.36,53.42,65.66,0.133858
2025-01-01,6,Colima,18.9,25.3,31.7,14.9,66.02,77.54,89.06,0.586613
2025-01-01,7,Chiapas,17.3,23.5,29.8,48.0,63.14,74.3,85.64,1.88976
2025-01-01,8,Chihuahua,-0.5,8.3,17.2,11.4,31.1,46.94,62.959999999999994,0.44881800000000005
2025-01-01,9,Ciudad de México,9.0,15.9,22.8,12.3,48.2,60.62,73.04,0.48425100000000004
2025-01-01,10,Durango,2.4,12.2,21.9,14.0,36.32,53.96,71.42,0.55118
2025-01-01,11,Guanajuato,7.5,15.8,24.2,3.7,45.5,60.440000000000005,75.56,0.14566900000000002
2025-01-01,12,Guerrero,16.7,24.0,31.3,43.7,62.059999999999995,75.2,88.34,1.7204690000000002
2025-01-01,13,Hidalgo,7.6,15.5,23.3,11.6,45.68,59.9,73.94,0.456692
2025-01-01,14,Jalisco,9.9,18.2,26.5,7.3,49.82,64.75999999999999,79.7,0.287401
2025-01-01,15,Estado de México,4.9,13.1,21.3,30.5,40.82,55.58,70.34,1.200785
2025-01-01,16,Michoacán,8.3,17.5,26.7,18.5,46.94,63.5,80.06,0.728345
2025-01-01,17,Morelos,11.7,19.8,27.8,46.1,53.06,67.64,82.04,1.8149570000000002
2025-01-01,18,Nayarit,12.8,20.1,27.5,14.1,55.04,68.18,81.5,0.555117
2025-01-01,19,Nuevo León,6.6,13.5,20.5,12.3,43.879999999999995,56.3,68.9,0.48425100000000004
2025-01-01,20,Oaxaca,13.8,21.3,28.9,24.2,56.84,70.34,84.02,0.952754
2025-01-01,21,Puebla,7.6,15.3,22.9,27.0,45.68,59.540000000000006,73.22,1.06299
2025-01-01,22,Querétaro,8.4,16.4,24.5,3.4,47.120000000000005,61.519999999999996,76.1,0.133858
2025-01-01,23,Quintana Roo,19.8,24.6,29.3,94.1,67.64,76.28,84.74,3.704717
2025-01-01,24,San Luis Potosí,9.7,17.0,24.2,11.8,49.46,62.6,75.56,0.46456600000000003
2025-01-01,25,Sinaloa,9.9,19.3,28.7,12.8,49.82,66.74000000000001,83.66,0.503936
2025-01-01,26,Sonora,3.5,13.6,23.7,2.5,38.3,56.48,74.66,0.09842500000000001
2025-01-01,27,Tabasco,20.2,24.5,28.8,113.4,68.36,76.1,83.84,4.464558
2025-01-01,28,Tamaulipas,11.1,17.0,22.8,17.1,51.98,62.6,73.04,0.6732270000000001
2025-01-01,29,Tlaxcala,3.9,12.7,21.5,9.5,39.02,54.86,70.7,0.37401500000000004
2025-01-01,30,Veracruz,13.4,18.6,23.8,64.9,56.120000000000005,65.48,74.84,2.5551130000000004
2025-01-01,31,Yucatán,18.2,23.8,29.4,30.2,64.75999999999999,74.84,84.91999999999999,1.188974
2025-01-01,32,Zacatecas,4.0,13.3,22.6,10.5,39.2,55.94,72.68,0.413385
2025-02-01,0,Mexico,10.6,19.3,28.0,12.6,51.08,66.74000000000001,82.4,0.496062
2025-02-01,1,Aguascalientes,6.7,16.8,26.9,0.0,44.06,62.24,80.42,0.0
2025-02-01,2,Baja California,7.9,15.0,22.1,4.7,46.22,59.0,71.78,0.185039
2025-02-01,3,Baja California Sur,11.6,19.0,26.4,0.0,52.879999999999995,66.2,79.52,0.0
2025-02-01,4,Campeche,20.7,26.4,32.0,69.7,69.25999999999999,79.52,89.6,2.7440890000000002
2025-02-01,5,Coahuila,9.5,17.6,25.8,2.0,49.1,63.68,78.44,0.07874
2025-02-01,6,Colima,19.2,25.9,32.6,0.1,66.56,78.62,90.68,0.003937
2025-02-01,7,Chiapas,18.7,25.1,31.5,51.3,65.66,77.18,88.7,2.019681
2025-02-01,8,Chihuahua,4.1,14.6,25.1,0.0,39.38,58.28,77.18,0.0
2025-02-01,9,Ciudad de México,10.7,17.5,24.2,11.7,51.26,63.5,75.56,0.460629
2025-02-01,10,Durango,4.1,15.8,27.5,0.1,39.38,60.440000000000005,81.5,0.003937
2025-02-01,11,Guanajuato,9.1,18.1,27.2,6.1,48.379999999999995,64.58,80.96,0.240157
2025-02-01,12,Guerrero,18.4,25.6,32.7,3.7,65.12,78.08,90.86,0.14566900000000002
2025-02-01,13,Hidalgo,9.7,17.8,25.8,16.8,49.46,64.04,78.44,0.6614160000000001
2025-02-01,14,Jalisco,10.7,20.2,29.7,0.9,51.26,68.36,85.46000000000001,0.035433000000000006
2025-02-01,15,Estado de México,6.0,14.5,22.9,19.3,42.8,58.1,73.22,0.7598410000000001
2025-02-01,16,Michoacán,9.7,19.3,28.9,3.2,49.46,66.74000000000001,84.02,0.125984
2025-02-01,17,Morelos,14.3,22.6,30.9,11.5,57.74,72.68,87.61999999999999,0.452755
2025-02-01,18,Nayarit,12.7,22.5,32.3,0.1,54.86,72.5,90.14,0.003937
2025-02-01,19,Nuevo León,10.8,19.0,27.2,5.6,51.44,66.2,80.96,0.220472
2025-02-01,20,Oaxaca,16.1,23.7,31.3,12.5,60.980000000000004,74.66,88.34,0.49212500000000003
2025-02-01,21,Puebla,9.6,17.6,25.5,31.6,49.28,63.68,77.9,1.2440920000000002
2025-02-01,22,Querétaro,10.5,18.9,27.4,8.2,50.9,66.02,81.32,0.322834
2025-02-01,23,Quintana Roo,21.4,26.0,30.7,61.4,70.52,78.8,87.26,2.4173180000000003
2025-02-01,24,San Luis Potosí,12.5,20.7,28.9,3.6,54.5,69.25999999999999,84.02,0.14173200000000002
2025-02-01,25,Sinaloa,10.3,21.5,32.6,0.0,50.54,70.7,90.68,0.0
2025-02-01,26,Sonora,6.6,17.8,28.9,0.0,43.879999999999995,64.04,84.02,0.0
2025-02-01,27,Tabasco,21.1,25.9,30.7,122.4,69.98,78.62,87.26,4.818888
2025-02-01,28,Tamaulipas,13.9,20.8,27.7,4.9,57.02,69.44,81.86,0.19291300000000003
2025-02-01,29,Tlaxcala,5.4,14.4,23.5,30.7,41.72,57.92,74.3,1.2086590000000001
2025-02-01,30,Veracruz,15.3,20.9,26.5,52.5,59.540000000000006,69.62,79.7,2.066925
2025-02-01,31,Yucatán,19.8,25.9,32.0,50.7,67.64,78.62,89.6,1.9960590000000002
2025-02-01,32,Zacatecas,5.3,16.0,26.7,0.0,41.54,60.8,80.06,0.0
2025-03-01,0,Mexico,12.0,20.8,29.7,8.0,53.6,69.44,85.46000000000001,0.31496
2025-03-01,1,Aguascalientes,6.6,17.8,29.0,0.0,43.879999999999995,64.04,84.2,0.0
2025-03-01,2,Baja California,8.7,15.0,21.3,28.9,47.66,59.0,70.34,1.137793
2025-03-01,3,Baja California Sur,13.1,20.0,26.9,0.7,55.58,68.0,80.42,0.027559
2025-03-01,4,Campeche,21.4,27.7,34.0,14.2,70.52,81.86,93.2,0.559054
2025-03-01,5,Coahuila,13.6,21.8,30.0,6.4,56.48,71.24000000000001,86.0,0.251968
2025-03-01,6,Colima,18.2,25.2,32.3,0.0,64.75999999999999,77.36,90.14,0.0
2025-03-01,7,Chiapas,19.2,26.2,33.3,21.6,66.56,79.16,91.94,0.8503920000000001
2025-03-01,8,Chihuahua,5.9,15.5,25.1,0.8,42.620000000000005,59.9,77.18,0.031496
2025-03-01,9,Ciudad de México,12.4,19.8,27.3,8.4,54.32,67.64,81.14,0.33070800000000006
2025-03-01,10,Durango,6.6,17.6,28.5,0.0,43.879999999999995,63.68,83.3,0.0
2025-03-01,11,Guanajuato,9.8,19.6,29.3,0.2,49.64,67.28,84.74,0.007874
2025-03-01,12,Guerrero,18.6,26.2,33.8,0.1,65.48,79.16,92.84,0.003937
2025-03-01,13,Hidalgo,11.0,19.9,28.8,3.4,51.8,67.82,83.84,0.133858
2025-03-01,14,Jalisco,10.7,21.0,31.2,0.0,51.26,69.8,88.16,0.0
2025-03-01,15,Estado de México,6.8,16.3,25.7,2.7,44.239999999999995,61.34,78.25999999999999,0.10629900000000002
2025-03-01,16,Michoacán,10.3,20.7,31.1,0.1,50.54,69.25999999999999,87.98,0.003937
2025-03-01,17,Morelos,15.3,24.6,33.9,0.4,59.540000000000006,76.28,93.02,0.015748
2025-03-01,18,Nayarit,11.5,22.0,32.4,0.0,52.7,71.6,90.32,0.0
2025-03-01,19,Nuevo León,13.5,22.6,31.6,30.7,56.3,72.68,88.88000000000001,1.2086590000000001
2025-03-01,20,Oaxaca,16.6,24.8,33.1,2.9,61.88,76.64,91.58000000000001,0.114173
2025-03-01,21,Puebla,10.9,19.6,28.3,5.5,51.620000000000005,67.28,82.94,0.216535
2025-03-01,22,Querétaro,11.7,21.0,30.4,0.4,53.06,69.8,86.72,0.015748
2025-03-01,23,Quintana Roo,21.5,26.8,32.1,14.1,70.7,80.24000000000001,89.78,0.555117
2025-03-01,24,San Luis Potosí,13.7,23.5,33.4,1.9,56.66,74.3,92.11999999999999,0.074803
2025-03-01,25,Sinaloa,11.2,22.0,32.7,0.0,52.16,71.6,90.86,0.0
2025-03-01,26,Sonora,7.8,18.2,28.7,2.5,46.04,64.75999999999999,83.66,0.09842500000000001
2025-03-01,27,Tabasco,22.0,27.7,33.3,25.1,71.6,81.86,91.94,0.9881870000000001
2025-03-01,28,Tamaulipas,16.7,24.5,32.3,55.5,62.059999999999995,76.1,90.14,2.185035
2025-03-01,29,Tlaxcala,6.5,16.2,25.8,8.3,43.7,61.16,78.44,0.32677100000000003
2025-03-01,30,Veracruz,16.3,23.0,29.7,7.7,61.34,73.4,85.46000000000001,0.303149
2025-03-01,31,Yucatán,20.0,26.9,33.8,16.0,68.0,80.42,92.84,0.62992
2025-03-01,32,Zacatecas,5.0,16.5,27.9,0.1,41.0,61.7,82.22,0.003937
2025-04-01,0,Mexico,14.1,22.8,31.4,6.5,57.379999999999995,73.04,88.52,0.255905
2025-04-01,1,Aguascalientes,8.6,19.3,30.0,0.1,47.48,66.74000000000001,86.0,0.003937
2025-04-01,2,Baja California,10.4,16.9,23.5,3.2,50.72,62.42,74.3,0.125984
2025-04-01,3,Baja California Sur,15.1,21.8,28.5,0.7,59.18,71.24000000000001,83.3,0.027559
2025-04-01,4,Campeche,22.4,28.7,35.0,14.6,72.32,83.66,95.0,0.574802
2025-04-01,5,Coahuila,17.0,24.8,32.6,6.1,62.6,76.64,90.68,0.240157
2025-04-01,6,Colima,18.5,25.5,32.5,0.0,65.3,77.9,90.5,0.0
2025-04-01,7,Chiapas,19.7,26.3,32.8,55.4,67.46,79.34,91.03999999999999,2.181098
2025-04-01,8,Chihuahua,9.4,18.9,28.5,2.6,48.92,66.02,83.3,0.10236200000000001
2025-04-01,9,Ciudad de México,12.4,20.2,28.0,2.5,54.32,68.36,82.4,0.09842500000000001
2025-04-01,10,Durango,9.9,20.4,30.9,0.2,49.82,68.72,87.61999999999999,0.007874
2025-04-01,11,Guanajuato,11.5,21.1,30.7,0.1,52.7,69.98,87.26,0.003937
2025-04-01,12,Guerrero,18.9,26.7,34.4,1.5,66.02,80.06,93.91999999999999,0.059055
2025-04-01,13,Hidalgo,11.1,20.5,29.9,3.8,51.98,68.9,85.82,0.149606
2025-04-01,14,Jalisco,12.6,22.5,32.3,0.0,54.68,72.5,90.14,0.0
2025-04-01,15,Estado de México,7.0,16.6,26.2,4.6,44.6,61.88,79.16,0.18110199999999999
2025-04-01,16,Michoacán,11.3,21.6,31.8,0.2,52.34,70.88,89.24,0.007874
2025-04-01,17,Morelos,16.1,25.5,34.8,5.6,60.980000000000004,77.9,94.64,0.220472
2025-04-01,18,Nayarit,15.2,24.2,33.2,0.0,59.36,75.56,91.76,0.0
